Date,house_starts,build_permit,cpi,ppi,gdp,corp_profit,ind_prod,home_sales,home_constr,imports,personal_consump,unempl_claims,consum_sent,lead_ind,t10_2,bus_confid,unempl_rate,cap_util,euro_confid,recess_prob,CAPE,fed_funds,VTI,AGG,DBC,^VIX,VTI_1d_Rtn,AGG_1d_Rtn,DBC_1d_Rtn,^VIX_1d_Rtn
12/13/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.072072072,0.970624011,0.989818397,-7.10E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.408509054,1.657019907,1.14803058,1.65930824,0.007467535,0.006679655,0.01654262,-0.098000031
12/14/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.072072072,0.970624011,0.989818397,-7.40E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.383946206,1.660684428,1.156904788,1.555555493,-0.00557169,0.002211512,0.00772994,-0.062527712
12/15/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.072072072,0.970624011,0.989818397,-7.90E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.274732107,1.663122033,1.142892886,1.679911675,-0.024912281,0.001467832,-0.012111542,0.079943263
12/16/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.072072072,0.970624011,0.989818397,-6.90E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.225826055,1.658780935,1.128414144,1.664459204,-0.011440729,-0.00261021,-0.012668503,-0.009198383
12/19/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.045045045,0.970624011,0.989818397,-6.80E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.183280785,1.648596128,1.126299585,1.649742445,-0.010067918,-0.006139935,-0.001873921,-0.008841766
12/20/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.023041475,0.970624011,0.989818397,-5.60E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.192052523,1.637409844,1.131468308,1.5805739,0.002096856,-0.006785339,0.004589119,-0.041926875
12/21/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.023041475,0.970624011,0.989818397,-5.30E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.255432507,1.641917678,1.146034589,1.476821153,0.015119081,0.002753028,0.012873786,-0.065642452
12/22/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.023041475,0.970624011,0.989818397,-5.70E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.195074928,1.641416808,1.131468308,1.616629806,-0.014183653,-0.000305052,-0.012710158,0.094668642
12/23/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,-0.023041475,0.970624011,0.989818397,-5.60E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.218212655,1.635740363,1.152143011,1.53568805,0.00551545,-0.003458259,0.018272454,-0.050068207
12/27/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,0.049261084,0.970624011,0.989818397,-4.80E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.200584122,1.623885812,1.162480363,1.593083103,-0.004179147,-0.007247208,0.008972282,0.037374161
12/28/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,0.049261084,0.970624011,0.989818397,-4.30E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.147696475,1.62104759,1.149323725,1.62913901,-0.012590546,-0.001747797,-0.011317729,0.022632784
12/29/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,0.049261084,0.970624011,0.989818397,-5.10E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.223942517,1.627057904,1.147914082,1.577630632,0.018382744,0.003707673,-0.001226498,-0.031616932
12/30/2022,-0.186948854,-0.276694045,0.064114982,0.068613314,0.071134871,-0.047668665,0.005935412,-0.23373494,0.111402359,0.085841079,0.068122292,0.049261084,0.970624011,0.989818397,-5.30E-05,0.989105364,0.035,0.789195,0.967163668,0.0132,1.335702891,0.042443084,4.213144456,1.619377582,1.158251433,1.594554807,-0.002556394,-0.004720374,0.009005336,0.01072759
1/3/2023,-0.107583774,-0.304928131,0.069613401,0.078267824,0.087569773,-0.047483359,0.016472058,-0.218072289,0.110747051,0.085841079,0.085146912,0.014778325,0.973450464,0.989541222,-6.10E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.195956235,1.628894385,1.130528515,1.685062499,-0.004079666,0.005876828,-0.023935147,0.056760477
1/4/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.096491228,0.973450464,0.989541222,-6.70E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.233197949,1.637910582,1.110323755,1.619573214,0.00887562,0.005535164,-0.017871959,-0.038864603
1/5/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.096491228,0.973450464,0.989541222,-7.40E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.183616228,1.63657484,1.104685277,1.652685712,-0.011712592,-0.000815516,-0.005078229,0.0204452
1/6/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.096491228,0.973450464,0.989541222,-6.90E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.275948174,1.654440101,1.110793605,1.554819641,0.022069889,0.010916251,0.005529474,-0.059216384
1/9/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.100877193,0.973450464,0.989541222,-6.60E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.277711129,1.658614198,1.123950243,1.616629806,0.000412296,0.002522966,0.011844359,0.039753913
1/10/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.100877193,0.973450464,0.989541222,-6.30E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.311426932,1.652269354,1.123950243,1.514348763,0.007881739,-0.003825388,0,-0.063268067
1/11/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.156378601,0.973450464,0.989541222,-6.60E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.368281485,1.662454293,1.144155096,1.551876373,0.013186946,0.006164212,0.017976644,0.024781352
1/12/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.156378601,0.973450464,0.989541222,-6.90E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.389436271,1.674475582,1.15355256,1.385577609,0.004842816,0.007231049,0.008213453,-0.107159801
1/13/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.156378601,0.973450464,0.989541222,-7.30E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.40816712,1.668298003,1.164829799,1.350257555,0.004267256,-0.003689262,0.009776095,-0.025491213
1/17/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.176954733,0.973450464,0.989541222,-6.50E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.402217615,1.665292647,1.17281762,1.424576924,-0.001349655,-0.00180145,0.006857501,0.055040883
1/18/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.176954733,0.973450464,0.989541222,-6.90E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.332802386,1.681822166,1.160130926,1.496688736,-0.015768241,0.009925894,-0.010817278,0.050619809
1/19/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.203187251,0.973450464,0.989541222,-7.00E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.297544638,1.677981939,1.171877921,1.509933792,-0.0081374,-0.002283373,0.010125577,0.008849572
1/20/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.203187251,0.973450464,0.989541222,-6.60E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.37996017,1.671136357,1.178926136,1.46063283,0.019177354,-0.004079652,0.006014462,-0.032651075
1/23/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.227091633,0.973450464,0.989541222,-6.90E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.435492422,1.66696226,1.181745328,1.457689422,0.012678712,-0.00249776,0.002391322,-0.002015159
1/24/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.227091633,0.973450464,0.989541222,-6.60E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.428220614,1.674308713,1.175167057,1.412803572,-0.001639459,0.00440709,-0.005566573,-0.030792464
1/25/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.163793103,0.973450464,0.989541222,-6.50E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.430424223,1.676312195,1.171877921,1.403973489,0.000497629,0.001196603,-0.002798867,-0.006250043
1/26/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.163793103,0.973450464,0.989541222,-6.80E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.476039037,1.673473972,1.177046549,1.37821923,0.010295812,-0.001693135,0.004410552,-0.018343836
1/27/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.163793103,0.973450464,0.989541222,-6.70E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.494109248,1.670969488,1.163890006,1.362030907,0.004037099,-0.001496578,-0.01117759,-0.011745826
1/30/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.142241379,0.973450464,0.989541222,-7.00E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.433949793,1.666461257,1.148853875,1.467255358,-0.013386291,-0.002697973,-0.012918859,0.077255553
1/31/2023,0.007968127,-0.286617492,0.063621233,0.055888952,0.071296365,-0.047950035,0.015096607,-0.198765432,0.09143593,0,0.079402674,-0.142241379,0.973450464,0.989541222,-6.90E-05,0.98765617,0.034,0.796374,0.971854409,0.0008,1.336547803,0.044876555,4.504906626,1.673306972,1.168588785,1.427520191,0.016003075,0.004107935,0.017177911,-0.027081289
2/1/2023,0.171314741,-0.219178082,0.067704239,0.04956726,0.071296365,-0.047950035,0.015287653,-0.228395062,0.085640695,0,0.083363926,-0.145922747,0.974594294,0.989453667,-7.00E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.559777555,1.685106779,1.146504439,1.314937501,0.012180259,0.007051789,-0.018898304,-0.078865918
2/2/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.145922747,0.974594294,0.989453667,-6.90E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.627870482,1.686947877,1.13804658,1.37821923,0.014933388,0.001092571,-0.007377083,0.048125275
2/3/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.145922747,0.974594294,0.989453667,-7.70E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.580051375,1.670712655,1.109384056,1.348785851,-0.010332853,-0.009624021,-0.025185721,-0.021356093
2/6/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.055793991,0.974594294,0.989453667,-8.10E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.545674251,1.661507164,1.112673192,1.429727747,-0.007505838,-0.005509919,0.002964831,0.060010932
2/7/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.055793991,0.974594294,0.989453667,-8.00E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.602969117,1.658661686,1.133817651,1.373068406,0.012604261,-0.001712588,0.019003297,-0.039629462
2/8/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,0.013824885,0.974594294,0.989453667,-8.20E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.553827708,1.661005106,1.136167087,1.444444366,-0.010676024,0.001412838,0.002072147,0.051982815
2/9/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,0.013824885,0.974594294,0.989453667,-8.10E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.509534854,1.654477432,1.127239379,1.523914559,-0.009726511,-0.003929954,-0.007857742,0.055017828
2/10/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,0.013824885,0.974594294,0.989453667,-7.60E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.517687969,1.647280436,1.143215303,1.510669644,0.001807973,-0.004350012,0.01417261,-0.008691376
2/13/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.004608295,0.974594294,0.989453667,-8.00E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.571456582,1.652301541,1.14086596,1.496688736,0.011901799,0.003048118,-0.002055031,-0.009254775
2/14/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.004608295,0.974594294,0.989453667,-8.30E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.573219879,1.646443981,1.144624946,1.391464285,0.000385719,-0.003545091,0.003294853,-0.070304833
2/15/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.068965517,0.974594294,0.989453667,-8.10E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.593714026,1.643263446,1.132408101,1.341427471,0.004481339,-0.00193176,-0.010673229,-0.035959826
2/16/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.068965517,0.974594294,0.989453667,-7.60E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.532452596,1.636401243,1.129118966,1.484179533,-0.013335926,-0.00417596,-0.00290455,0.106418024
2/17/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.068965517,0.974594294,0.989453667,-7.80E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.51923094,1.640250968,1.120661107,1.473142033,-0.002917108,0.002352556,-0.007490671,-0.007436768
2/21/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.064655172,0.974594294,0.989453667,-7.20E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.425575668,1.624852464,1.12207075,1.682855083,-0.020723719,-0.009387895,0.001257867,0.142357658
2/22/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.064655172,0.974594294,0.989453667,-7.30E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.421829771,1.629204247,1.107504469,1.640176649,-0.00084642,0.002678263,-0.012981606,-0.02536073
2/23/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.039823009,0.974594294,0.989453667,-7.80E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.445408493,1.635062335,1.115962328,1.555555493,0.005332345,0.003595674,0.007636862,-0.051592709
2/24/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.039823009,0.974594294,0.989453667,-8.30E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.395826772,1.625689579,1.112203342,1.594554807,-0.011153468,-0.005732354,-0.00336838,0.025070989
2/27/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.022123894,0.974594294,0.989453667,-8.60E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.411472705,1.628869586,1.113143042,1.541574726,0.00355927,0.001956097,0.000844899,-0.033225626
2/28/2023,0.113636364,-0.18436984,0.059655227,0.023782949,0.071296365,-0.047950035,0.008758161,-0.191461837,0.066413662,0,0.076283699,-0.022123894,0.974594294,0.989453667,-8.90E-05,0.98671766,0.036,0.795454,0.975369815,0.002,1.364139761,0.047421869,4.396708421,1.628702057,1.116432177,1.523178847,-0.003346793,-0.00010285,0.002954819,-0.011933174
3/1/2023,-0.024621212,-0.209135938,0.060481136,0.017422623,0.071296365,-0.047950035,0.009663974,-0.172056921,0.062618596,0,0.075466038,0.037558685,0.97348853,0.989589016,-8.80E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.407285472,1.619373624,1.135697237,1.514348763,0.002405675,-0.005727526,0.017255916,-0.005797142
3/2/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.037558685,0.97348853,0.989589016,-8.10E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.414117309,1.616018306,1.131468308,1.441501099,0.001550124,-0.002071985,-0.003723641,-0.048104945
3/3/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.037558685,0.97348853,0.989589016,-8.90E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.485955791,1.628769201,1.149323725,1.360559203,0.016274711,0.007890316,0.015780748,-0.056151117
3/6/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.150234742,0.97348853,0.989589016,-9.10E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.480005944,1.624742714,1.143685152,1.369389286,-0.001326328,-0.002472104,-0.004905992,0.00649004
3/7/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.150234742,0.97348853,0.989589016,-0.000103,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.413235319,1.622561282,1.120191257,1.441501099,-0.014904137,-0.001342632,-0.020542275,0.052659834
3/8/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.074561404,0.97348853,0.989589016,-0.000107,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.41896484,1.620883755,1.114082741,1.406181045,0.001298259,-0.001033876,-0.005453101,-0.024502274
3/9/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.074561404,0.97348853,0.989589016,-9.70E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.331700752,1.626755825,1.100456348,1.663723352,-0.019747631,0.003622758,-0.012231043,0.183150177
3/10/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.074561404,0.97348853,0.989589016,-9.00E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.258759953,1.64571477,1.112203342,1.824871152,-0.016838836,0.01165445,0.010674658,0.096859733
3/13/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.00877193,0.97348853,0.989589016,-4.80E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.241130737,1.658801249,1.105155127,1.95143489,-0.004139519,0.007951851,-0.006337165,0.06935489
3/14/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.00877193,0.97348853,0.989589016,-5.60E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.316716141,1.649069957,1.091058695,1.746136812,0.017821993,-0.005866461,-0.012755161,-0.105203653
3/15/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.064814815,0.97348853,0.989589016,-4.20E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.283440992,1.665512149,1.065685307,1.923473076,-0.00770844,0.009970585,-0.02325575,0.101559203
3/16/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.064814815,0.97348853,0.989589016,-5.80E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.357483424,1.65896891,1.068974443,1.691685027,0.017285737,-0.003928665,0.003086405,-0.120504961
3/17/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.064814815,0.97348853,0.989589016,-4.20E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.301290534,1.669370976,1.065685307,1.877115522,-0.012895721,0.0062702,-0.003076908,0.109612896
3/20/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.143518519,0.97348853,0.989589016,-4.50E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.338751892,1.662659944,1.069914237,1.777041895,0.00870933,-0.004020096,0.003968272,-0.05331245
3/21/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.143518519,0.97348853,0.989589016,-5.80E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.400674644,1.657626572,1.073673222,1.57321552,0.01427202,-0.003027301,0.003513352,-0.114699814
3/22/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.154205607,0.97348853,0.989589016,-4.80E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.322004666,1.673565519,1.076492509,1.637969093,-0.017876799,0.009615524,0.002625833,0.041160014
3/23/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.154205607,0.97348853,0.989589016,-3.80E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.329881092,1.677591875,1.073673222,1.663723352,0.001822401,0.002405855,-0.002618956,0.015723287
3/24/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.154205607,0.97348853,0.989589016,-3.80E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.357094693,1.680444475,1.078841851,1.599705631,0.006285069,0.001700414,0.004813968,-0.038478585
3/27/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.14953271,0.97348853,0.989589016,-4.10E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.368157146,1.66232436,1.099046704,1.515820467,0.002538952,-0.01078293,0.018728281,-0.052437875
3/28/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.14953271,0.97348853,0.989589016,-4.70E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.361962377,1.659808003,1.104215333,1.469462773,-0.001418165,-0.001513758,0.004702829,-0.030582576
3/29/2023,-0.007707129,-0.234416622,0.049350902,-0.011353235,0.071296365,-0.047950035,0.001768184,-0.09476662,0.030042918,0,0.062719431,0.14953271,0.97348853,0.989589016,-5.10E-05,0.98583958,0.035,0.795118,0.977746559,0.0022,1.318539692,0.04827168,4.424797521,1.661820851,1.097167212,1.406916897,0.014405247,0.001212699,-0.006382923,-0.042563771
